TILENAME,PATH,RA_CENT,DEC_CENT 
DES1557-2623,DEC_Taiga/multiepoch/delve/r6050/DES1557-2623/p01/coadd,239.374241,-26.397259
DES1220-4914,DEC_Taiga/multiepoch/delve/r6050/DES1220-4914/p01/coadd,185.085333,-49.241704
DES1443-3457,DEC_Taiga/multiepoch/delve/r6050/DES1443-3457/p01/coadd,220.760763,-34.963926
DES1338-0333,DEC_Taiga/multiepoch/delve/r6117/DES1338-0333/p01/coadd,204.681765,-3.552815
DES1721-0707,DEC_Taiga/multiepoch/delve/r6117/DES1721-0707/p01/coadd,260.331306,-7.122259
DES1103-3832,DEC_Taiga/multiepoch/delve/r6050/DES1103-3832/p01/coadd,165.969026,-38.53337
DES1406-2958,DEC_Taiga/multiepoch/delve/r6050/DES1406-2958/p01/coadd,211.658486,-29.966704
DES1212+2251,DEC_Taiga/multiepoch/delve/r6117/DES1212+2251/p01/coadd,183.062052,22.861074
DES1541-3040,DEC_Taiga/multiepoch/delve/r6050/DES1541-3040/p01/coadd,235.410444,-30.680593
DES1328-1749,DEC_Taiga/multiepoch/delve/r6117/DES1328-1749/p01/coadd,202.215525,-17.830593
DES1058-3540,DEC_Taiga/multiepoch/delve/r6050/DES1058-3540/p01/coadd,164.590098,-35.677815
DES1444-2915,DEC_Taiga/multiepoch/delve/r6050/DES1444-2915/p01/coadd,221.020576,-29.252815
DES1131-3457,DEC_Taiga/multiepoch/delve/r6050/DES1131-3457/p01/coadd,172.849539,-34.963926
DES1233-5123,DEC_Taiga/multiepoch/delve/r6050/DES1233-5123/p01/coadd,188.381819,-51.38337
DES1102-3914,DEC_Taiga/multiepoch/delve/r6050/DES1102-3914/p01/coadd,165.738594,-39.247259
DES1110-3123,DEC_Taiga/multiepoch/delve/r6050/DES1110-3123/p02/coadd,167.570466,-31.394481
DES1017-3206,DEC_Taiga/multiepoch/delve/r6050/DES1017-3206/p01/coadd,154.355136,-32.10837
DES0954-2623,DEC_Taiga/multiepoch/delve/r6050/DES0954-2623/p01/coadd,148.517586,-26.397259
DES1132-3623,DEC_Taiga/multiepoch/delve/r6050/DES1132-3623/p01/coadd,173.070607,-36.391704
DES1003-3623,DEC_Taiga/multiepoch/delve/r6050/DES1003-3623/p01/coadd,150.899597,-36.391704
DES1718+1209,DEC_Taiga/multiepoch/delve/r6117/DES1718+1209/p01/coadd,259.679962,12.152741
DES1330-4623,DEC_Taiga/multiepoch/delve/r6050/DES1330-4623/p01/coadd,202.710303,-46.386148
DES1239-2915,DEC_Taiga/multiepoch/delve/r6117/DES1239-2915/p01/coadd,189.927581,-29.252815
DES1504-2706,DEC_Taiga/multiepoch/delve/r6050/DES1504-2706/p01/coadd,226.18,-27.111148
DES1323-4748,DEC_Taiga/multiepoch/delve/r6050/DES1323-4748/p01/coadd,200.963402,-47.813926
DES1300-3332,DEC_Taiga/multiepoch/delve/r6050/DES1300-3332/p01/coadd,195.06133,-33.536148
DES1648-1124,DEC_Taiga/multiepoch/delve/r6117/DES1648-1124/p01/coadd,252.189407,-11.405593
DES1158-4540,DEC_Taiga/multiepoch/delve/r6050/DES1158-4540/p01/coadd,179.606849,-45.672259
DES0958-3540,DEC_Taiga/multiepoch/delve/r6050/DES0958-3540/p01/coadd,149.649849,-35.677815
DES1307-1250,DEC_Taiga/multiepoch/delve/r6117/DES1307-1250/p01/coadd,196.888756,-12.83337
DES0851-2541,DEC_Taiga/multiepoch/delve/r6050/DES0851-2541/p01/coadd,132.841544,-25.68337
DES1151-3749,DEC_Taiga/multiepoch/delve/r6050/DES1151-3749/p01/coadd,177.981836,-37.819481
DES1049-2458,DEC_Taiga/multiepoch/delve/r6050/DES1049-2458/p03/coadd,162.273004,-24.969481
DES1216+0043,DEC_Taiga/multiepoch/delve/r6117/DES1216+0043/p01/coadd,184.158027,0.730519
DES1304-2832,DEC_Taiga/multiepoch/delve/r6050/DES1304-2832/p01/coadd,196.169662,-28.538926
DES1132-3415,DEC_Taiga/multiepoch/delve/r6050/DES1132-3415/p01/coadd,173.233077,-34.250037
DES1240-2706,DEC_Taiga/multiepoch/delve/r6050/DES1240-2706/p01/coadd,190.089541,-27.111148
DES1339-4040,DEC_Taiga/multiepoch/delve/r6050/DES1339-4040/p01/coadd,204.916093,-40.675037
DES1434-3957,DEC_Taiga/multiepoch/delve/r6050/DES1434-3957/p01/coadd,218.631728,-39.961148
DES1514-3540,DEC_Taiga/multiepoch/delve/r6050/DES1514-3540/p01/coadd,228.745288,-35.677815
DES1549-2915,DEC_Taiga/multiepoch/delve/r6050/DES1549-2915/p01/coadd,237.385311,-29.252815
DES1228-4748,DEC_Taiga/multiepoch/delve/r6050/DES1228-4748/p01/coadd,187.143612,-47.813926
DES1453-3415,DEC_Taiga/multiepoch/delve/r6050/DES1453-3415/p02/coadd,223.325103,-34.250037
DES1451-4414,DEC_Taiga/multiepoch/delve/r6050/DES1451-4414/p01/coadd,222.930017,-44.244481
DES1603-3706,DEC_Taiga/multiepoch/delve/r6050/DES1603-3706/p02/coadd,240.827341,-37.105593
DES1500-3457,DEC_Taiga/multiepoch/delve/r6050/DES1500-3457/p01/coadd,225.116328,-34.963926
DES1101-2915,DEC_Taiga/multiepoch/delve/r6117/DES1101-2915/p01/coadd,165.380479,-29.252815
DES1151-4331,DEC_Taiga/multiepoch/delve/r6050/DES1151-4331/p01/coadd,177.905495,-43.530593
DES1344-3415,DEC_Taiga/multiepoch/delve/r6050/DES1344-3415/p01/coadd,206.051991,-34.250037
DES1513-3914,DEC_Taiga/multiepoch/delve/r6050/DES1513-3914/p01/coadd,228.423231,-39.247259
DES1458-3040,DEC_Taiga/multiepoch/delve/r6050/DES1458-3040/p01/coadd,224.61942,-30.680593
DES1234-4706,DEC_Taiga/multiepoch/delve/r6050/DES1234-4706/p01/coadd,188.717239,-47.100037
DES1346-4706,DEC_Taiga/multiepoch/delve/r6050/DES1346-4706/p01/coadd,206.545561,-47.100037
DES1231-3914,DEC_Taiga/multiepoch/delve/r6050/DES1231-3914/p01/coadd,187.862584,-39.247259
DES1343-3749,DEC_Taiga/multiepoch/delve/r6050/DES1343-3749/p01/coadd,205.997078,-37.819481
DES1515-3832,DEC_Taiga/multiepoch/delve/r6050/DES1515-3832/p01/coadd,228.939424,-38.53337
DES0956-3749,DEC_Taiga/multiepoch/delve/r6050/DES0956-3749/p02/coadd,149.062876,-37.819481
DES1509-4249,DEC_Taiga/multiepoch/delve/r6050/DES1509-4249/p01/coadd,227.403972,-42.816704
DES1159-4623,DEC_Taiga/multiepoch/delve/r6050/DES1159-4623/p01/coadd,179.941866,-46.386148
DES1447-4206,DEC_Taiga/multiepoch/delve/r6050/DES1447-4206/p01/coadd,221.937984,-42.102815
DES1106-3040,DEC_Taiga/multiepoch/delve/r6050/DES1106-3040/p01/coadd,166.513907,-30.680593
DES0943-2832,DEC_Taiga/multiepoch/delve/r6050/DES0943-2832/p01/coadd,145.786667,-28.538926
DES1256-1624,DEC_Taiga/multiepoch/delve/r6117/DES1256-1624/p01/coadd,194.066288,-16.402815
DES1345-2915,DEC_Taiga/multiepoch/delve/r6050/DES1345-2915/p01/coadd,206.292315,-29.252815
DES1154-3957,DEC_Taiga/multiepoch/delve/r6050/DES1154-3957/p01/coadd,178.582151,-39.961148
DES1214+2334,DEC_Taiga/multiepoch/delve/r6117/DES1214+2334/p01/coadd,183.719774,23.574963
DES1015-4123,DEC_Taiga/multiepoch/delve/r6050/DES1015-4123/p01/coadd,153.838658,-41.388926
DES1209-3914,DEC_Taiga/multiepoch/delve/r6050/DES1209-3914/p01/coadd,182.331587,-39.247259
DES1211-4748,DEC_Taiga/multiepoch/delve/r6050/DES1211-4748/p03/coadd,182.891369,-47.813926
DES1442+0001,DEC_Taiga/multiepoch/delve/r6117/DES1442+0001/p02/coadd,220.544494,0.01663
DES1651-1332,DEC_Taiga/multiepoch/delve/r6117/DES1651-1332/p01/coadd,252.787113,-13.547259
DES1224-2706,DEC_Taiga/multiepoch/delve/r6050/DES1224-2706/p01/coadd,186.07949,-27.111148
DES1350-3540,DEC_Taiga/multiepoch/delve/r6050/DES1350-3540/p01/coadd,207.653171,-35.677815
DES1603+0709,DEC_Taiga/multiepoch/delve/r6117/DES1603+0709/p01/coadd,240.93017,7.155519
DES1356-4540,DEC_Taiga/multiepoch/delve/r6050/DES1356-4540/p01/coadd,209.234637,-45.672259
DES1341-2915,DEC_Taiga/multiepoch/delve/r6050/DES1341-2915/p01/coadd,205.474078,-29.252815
DES1329-4706,DEC_Taiga/multiepoch/delve/r6050/DES1329-4706/p01/coadd,202.350662,-47.100037
DES1229-3540,DEC_Taiga/multiepoch/delve/r6050/DES1229-3540/p01/coadd,187.439892,-35.677815
DES1604+0500,DEC_Taiga/multiepoch/delve/r6117/DES1604+0500/p01/coadd,241.067164,5.013852
DES1258-2832,DEC_Taiga/multiepoch/delve/r6050/DES1258-2832/p01/coadd,194.544404,-28.538926
DES1442-2458,DEC_Taiga/multiepoch/delve/r6050/DES1442-2458/p01/coadd,220.547524,-24.969481
DES1329-3749,DEC_Taiga/multiepoch/delve/r6050/DES1329-3749/p01/coadd,202.382208,-37.819481
DES1725-0958,DEC_Taiga/multiepoch/delve/r6117/DES1725-0958/p01/coadd,261.479417,-9.977815
DES1439+2500,DEC_Taiga/multiepoch/delve/r6117/DES1439+2500/p01/coadd,219.842667,25.002741
DES1120-2458,DEC_Taiga/multiepoch/delve/r6050/DES1120-2458/p01/coadd,170.147939,-24.969481
DES1320-0458,DEC_Taiga/multiepoch/delve/r6117/DES1320-0458/p01/coadd,200.204685,-4.980593
DES1614+0543,DEC_Taiga/multiepoch/delve/r6117/DES1614+0543/p01/coadd,243.601757,5.727741
DES1412-3749,DEC_Taiga/multiepoch/delve/r6050/DES1412-3749/p01/coadd,213.226818,-37.819481
DES1039-3623,DEC_Taiga/multiepoch/delve/r6050/DES1039-3623/p01/coadd,159.768001,-36.391704
DES1013-2623,DEC_Taiga/multiepoch/delve/r6117/DES1013-2623/p03/coadd,153.299515,-26.397259
DES1242-2541,DEC_Taiga/multiepoch/delve/r6050/DES1242-2541/p01/coadd,190.668561,-25.68337
DES0945-3749,DEC_Taiga/multiepoch/delve/r6117/DES0945-3749/p01/coadd,146.351724,-37.819481
DES1100-4457,DEC_Taiga/multiepoch/delve/r6050/DES1100-4457/p02/coadd,165.196824,-44.95837
DES0926-2915,DEC_Taiga/multiepoch/delve/r6050/DES0926-2915/p02/coadd,141.651614,-29.252815
DES1356-4914,DEC_Taiga/multiepoch/delve/r6050/DES1356-4914/p01/coadd,209.141511,-49.241704
DES1603-1250,DEC_Taiga/multiepoch/delve/r6117/DES1603-1250/p01/coadd,240.819465,-12.83337
DES1411-3040,DEC_Taiga/multiepoch/delve/r6050/DES1411-3040/p01/coadd,212.998317,-30.680593
DES1152-3457,DEC_Taiga/multiepoch/delve/r6050/DES1152-3457/p01/coadd,178.076218,-34.963926
DES1411-4123,DEC_Taiga/multiepoch/delve/r6050/DES1411-4123/p01/coadd,212.834649,-41.388926
DES0843-2458,DEC_Taiga/multiepoch/delve/r6050/DES0843-2458/p01/coadd,130.773263,-24.969481
DES1449-3749,DEC_Taiga/multiepoch/delve/r6050/DES1449-3749/p01/coadd,222.263993,-37.819481
DES1035-3457,DEC_Taiga/multiepoch/delve/r6050/DES1035-3457/p01/coadd,158.911729,-34.963926
DES1332-3706,DEC_Taiga/multiepoch/delve/r6050/DES1332-3706/p01/coadd,203.231884,-37.105593
DES1334-3957,DEC_Taiga/multiepoch/delve/r6050/DES1334-3957/p01/coadd,203.72956,-39.961148
DES1000-4123,DEC_Taiga/multiepoch/delve/r6050/DES1000-4123/p01/coadd,150.032465,-41.388926
DES1327-2832,DEC_Taiga/multiepoch/delve/r6117/DES1327-2832/p01/coadd,201.858065,-28.538926
DES1156-4414,DEC_Taiga/multiepoch/delve/r6050/DES1156-4414/p01/coadd,179.082385,-44.244481
DES1355-2541,DEC_Taiga/multiepoch/delve/r6050/DES1355-2541/p01/coadd,208.888033,-25.68337
DES1411-3415,DEC_Taiga/multiepoch/delve/r6050/DES1411-3415/p01/coadd,212.961236,-34.250037
DES1231-3957,DEC_Taiga/multiepoch/delve/r6050/DES1231-3957/p01/coadd,187.896006,-39.961148
DES1357-3957,DEC_Taiga/multiepoch/delve/r6050/DES1357-3957/p01/coadd,209.317873,-39.961148
DES1526-3623,DEC_Taiga/multiepoch/delve/r6050/DES1526-3623/p01/coadd,231.602075,-36.391704
DES1450-2749,DEC_Taiga/multiepoch/delve/r6050/DES1450-2749/p01/coadd,222.551624,-27.825037
DES1210-3249,DEC_Taiga/multiepoch/delve/r6050/DES1210-3249/p01/coadd,182.594828,-32.822259
DES1315-0333,DEC_Taiga/multiepoch/delve/r6117/DES1315-0333/p01/coadd,198.959656,-3.552815
DES1606-3457,DEC_Taiga/multiepoch/delve/r6050/DES1606-3457/p01/coadd,241.667478,-34.963926
DES1506-2749,DEC_Taiga/multiepoch/delve/r6050/DES1506-2749/p01/coadd,226.587734,-27.825037
DES1315-3623,DEC_Taiga/multiepoch/delve/r6050/DES1315-3623/p01/coadd,198.78898,-36.391704
DES1120-4123,DEC_Taiga/multiepoch/delve/r6050/DES1120-4123/p01/coadd,170.014978,-41.388926
DES1504-3832,DEC_Taiga/multiepoch/delve/r6050/DES1504-3832/p01/coadd,226.20158,-38.53337
DES1413-2458,DEC_Taiga/multiepoch/delve/r6050/DES1413-2458/p01/coadd,213.460082,-24.969481
DES1419-3957,DEC_Taiga/multiepoch/delve/r6050/DES1419-3957/p01/coadd,214.906186,-39.961148
DES1330-4914,DEC_Taiga/multiepoch/delve/r6050/DES1330-4914/p02/coadd,202.580735,-49.241704
DES1721-1207,DEC_Taiga/multiepoch/delve/r6117/DES1721-1207/p01/coadd,260.367006,-12.119481
DES1021-3457,DEC_Taiga/multiepoch/delve/r6050/DES1021-3457/p02/coadd,155.427276,-34.963926
DES1053-3623,DEC_Taiga/multiepoch/delve/r6050/DES1053-3623/p02/coadd,163.315363,-36.391704
DES1033-3914,DEC_Taiga/multiepoch/delve/r6050/DES1033-3914/p01/coadd,158.363931,-39.247259
DES1253-3832,DEC_Taiga/multiepoch/delve/r6050/DES1253-3832/p01/coadd,193.34746,-38.53337
DES1528-2749,DEC_Taiga/multiepoch/delve/r6050/DES1528-2749/p01/coadd,232.238288,-27.825037
DES1221+0543,DEC_Taiga/multiepoch/delve/r6117/DES1221+0543/p01/coadd,185.486606,5.727741
DES0936-3206,DEC_Taiga/multiepoch/delve/r6050/DES0936-3206/p01/coadd,144.24154,-32.10837
DES0943-2706,DEC_Taiga/multiepoch/delve/r6050/DES0943-2706/p01/coadd,145.97898,-27.111148
DES1537-2832,DEC_Taiga/multiepoch/delve/r6050/DES1537-2832/p01/coadd,234.363223,-28.538926
DES1149-4914,DEC_Taiga/multiepoch/delve/r6050/DES1149-4914/p01/coadd,177.431094,-49.241704
DES1142-2706,DEC_Taiga/multiepoch/delve/r6117/DES1142-2706/p01/coadd,175.653357,-27.111148
DES1330-2623,DEC_Taiga/multiepoch/delve/r6050/DES1330-2623/p01/coadd,202.712784,-26.397259
DES1238+1751,DEC_Taiga/multiepoch/delve/r6117/DES1238+1751/p01/coadd,189.518474,17.863852
DES0933-3540,DEC_Taiga/multiepoch/delve/r6050/DES0933-3540/p01/coadd,143.497981,-35.677815
DES1621+2043,DEC_Taiga/multiepoch/delve/r6117/DES1621+2043/p01/coadd,245.4886,20.719407
DES1440-4331,DEC_Taiga/multiepoch/delve/r6050/DES1440-4331/p02/coadd,220.246073,-43.530593
DES1613+1043,DEC_Taiga/multiepoch/delve/r6117/DES1613+1043/p01/coadd,243.414663,10.724963
DES1207-3415,DEC_Taiga/multiepoch/delve/r6050/DES1207-3415/p01/coadd,181.869633,-34.250037
DES1559-0541,DEC_Taiga/multiepoch/delve/r6117/DES1559-0541/p01/coadd,239.995493,-5.694481
DES1056-3040,DEC_Taiga/multiepoch/delve/r6050/DES1056-3040/p02/coadd,164.02367,-30.680593
DES1006-3123,DEC_Taiga/multiepoch/delve/r6050/DES1006-3123/p01/coadd,151.680274,-31.394481
DES1512-4331,DEC_Taiga/multiepoch/delve/r6050/DES1512-4331/p01/coadd,228.123389,-43.530593
DES1358-2915,DEC_Taiga/multiepoch/delve/r6050/DES1358-2915/p01/coadd,209.565262,-29.252815
DES1608+0418,DEC_Taiga/multiepoch/delve/r6117/DES1608+0418/p01/coadd,242.168194,4.299963
DES1319+1543,DEC_Taiga/multiepoch/delve/r6235/DES1319+1543/p01/coadd,199.788231,15.722185
DES1217-2958,DEC_Taiga/multiepoch/delve/r6050/DES1217-2958/p01/coadd,184.464796,-29.966704
DES1223-2458,DEC_Taiga/multiepoch/delve/r6050/DES1223-2458/p01/coadd,185.897809,-24.969481
DES1314-2623,DEC_Taiga/multiepoch/delve/r6050/DES1314-2623/p02/coadd,198.727843,-26.397259
DES1231-4331,DEC_Taiga/multiepoch/delve/r6050/DES1231-4331/p01/coadd,187.752141,-43.530593
DES1400-3957,DEC_Taiga/multiepoch/delve/r6050/DES1400-3957/p02/coadd,210.249259,-39.961148
DES1457-4623,DEC_Taiga/multiepoch/delve/r6050/DES1457-4623/p01/coadd,224.443811,-46.386148
DES0845-2541,DEC_Taiga/multiepoch/delve/r6050/DES0845-2541/p01/coadd,131.257242,-25.68337
DES1155-4331,DEC_Taiga/multiepoch/delve/r6050/DES1155-4331/p01/coadd,178.89016,-43.530593
DES1003-3914,DEC_Taiga/multiepoch/delve/r6050/DES1003-3914/p01/coadd,150.989268,-39.247259
DES0943-3123,DEC_Taiga/multiepoch/delve/r6050/DES0943-3123/p01/coadd,145.825993,-31.394481
DES1317-3123,DEC_Taiga/multiepoch/delve/r6050/DES1317-3123/p01/coadd,199.35085,-31.394481
DES1243-2623,DEC_Taiga/multiepoch/delve/r6050/DES1243-2623/p01/coadd,190.75796,-26.397259
DES1319-3457,DEC_Taiga/multiepoch/delve/r6050/DES1319-3457/p01/coadd,199.854047,-34.963926
DES1012-3832,DEC_Taiga/multiepoch/delve/r6050/DES1012-3832/p01/coadd,153.192423,-38.53337
DES0953-3123,DEC_Taiga/multiepoch/delve/r6050/DES0953-3123/p01/coadd,148.33497,-31.394481
DES1350-3123,DEC_Taiga/multiepoch/delve/r6050/DES1350-3123/p01/coadd,207.714109,-31.394481
DES1129-2541,DEC_Taiga/multiepoch/delve/r6050/DES1129-2541/p01/coadd,172.44909,-25.68337
DES1223-3457,DEC_Taiga/multiepoch/delve/r6050/DES1223-3457/p01/coadd,185.916236,-34.963926
DES1524-2249,DEC_Taiga/multiepoch/delve/r6117/DES1524-2249/p02/coadd,231.018824,-22.827815
DES1451+0126,DEC_Taiga/multiepoch/delve/r6117/DES1451+0126/p02/coadd,222.78395,1.444407
DES1542-2458,DEC_Taiga/multiepoch/delve/r6050/DES1542-2458/p01/coadd,235.509901,-24.969481
DES1257-3123,DEC_Taiga/multiepoch/delve/r6050/DES1257-3123/p01/coadd,194.332895,-31.394481
DES1220-3749,DEC_Taiga/multiepoch/delve/r6050/DES1220-3749/p01/coadd,185.211576,-37.819481
DES1019-2623,DEC_Taiga/multiepoch/delve/r6050/DES1019-2623/p01/coadd,154.893491,-26.397259
DES1242-3706,DEC_Taiga/multiepoch/delve/r6050/DES1242-3706/p01/coadd,190.700065,-37.105593
DES1134-4831,DEC_Taiga/multiepoch/delve/r6050/DES1134-4831/p02/coadd,173.711353,-48.527815
DES0906-3040,DEC_Taiga/multiepoch/delve/r6117/DES0906-3040/p01/coadd,136.631071,-30.680593
DES1347-3415,DEC_Taiga/multiepoch/delve/r6050/DES1347-3415/p01/coadd,206.915646,-34.250037
DES1327-3957,DEC_Taiga/multiepoch/delve/r6050/DES1327-3957/p01/coadd,201.866789,-39.961148
DES1554-2623,DEC_Taiga/multiepoch/delve/r6050/DES1554-2623/p01/coadd,238.577253,-26.397259
DES1715+1209,DEC_Taiga/multiepoch/delve/r6117/DES1715+1209/p01/coadd,258.949708,12.152741
DES1024-4414,DEC_Taiga/multiepoch/delve/r6050/DES1024-4414/p01/coadd,156.162031,-44.244481
DES1120-3123,DEC_Taiga/multiepoch/delve/r6050/DES1120-3123/p01/coadd,170.079444,-31.394481
DES1625-3332,DEC_Taiga/multiepoch/delve/r6117/DES1625-3332/p01/coadd,246.448722,-33.536148
DES1317-0458,DEC_Taiga/multiepoch/delve/r6117/DES1317-0458/p01/coadd,199.488091,-4.980593
DES1329-2749,DEC_Taiga/multiepoch/delve/r6050/DES1329-2749/p01/coadd,202.371074,-27.825037
DES1054-2623,DEC_Taiga/multiepoch/delve/r6050/DES1054-2623/p02/coadd,163.660361,-26.397259
DES1259-1415,DEC_Taiga/multiepoch/delve/r6117/DES1259-1415/p01/coadd,194.903559,-14.261148
DES1214-2958,DEC_Taiga/multiepoch/delve/r6050/DES1214-2958/p02/coadd,183.640744,-29.966704
DES0957-2623,DEC_Taiga/multiepoch/delve/r6050/DES0957-2623/p01/coadd,149.314574,-26.397259
DES1530-3832,DEC_Taiga/multiepoch/delve/r6050/DES1530-3832/p01/coadd,232.589882,-38.53337
DES1221-4457,DEC_Taiga/multiepoch/delve/r6050/DES1221-4457/p01/coadd,185.373983,-44.95837
DES1453-3957,DEC_Taiga/multiepoch/delve/r6050/DES1453-3957/p01/coadd,223.288656,-39.961148
DES1220-0458,DEC_Taiga/multiepoch/delve/r6117/DES1220-0458/p01/coadd,185.156199,-4.980593
DES1217-3123,DEC_Taiga/multiepoch/delve/r6050/DES1217-3123/p01/coadd,184.296984,-31.394481
DES0947-3832,DEC_Taiga/multiepoch/delve/r6050/DES0947-3832/p01/coadd,146.804122,-38.53337
DES1217-3706,DEC_Taiga/multiepoch/delve/r6050/DES1217-3706/p01/coadd,184.434155,-37.105593
DES1335-4414,DEC_Taiga/multiepoch/delve/r6050/DES1335-4414/p01/coadd,203.995812,-44.244481
DES1146-4040,DEC_Taiga/multiepoch/delve/r6050/DES1146-4040/p01/coadd,176.677517,-40.675037
DES0941-3540,DEC_Taiga/multiepoch/delve/r6117/DES0941-3540/p01/coadd,145.255658,-35.677815
DES1320-4249,DEC_Taiga/multiepoch/delve/r6050/DES1320-4249/p01/coadd,200.153785,-42.816704
DES1541-0624,DEC_Taiga/multiepoch/delve/r6117/DES1541-0624/p01/coadd,235.396415,-6.40837
DES1342-4457,DEC_Taiga/multiepoch/delve/r6050/DES1342-4457/p01/coadd,205.551143,-44.95837
DES1317-4040,DEC_Taiga/multiepoch/delve/r6050/DES1317-4040/p01/coadd,199.268378,-40.675037
DES1352-4831,DEC_Taiga/multiepoch/delve/r6050/DES1352-4831/p01/coadd,208.206192,-48.527815
DES1156-4831,DEC_Taiga/multiepoch/delve/r6050/DES1156-4831/p01/coadd,179.101171,-48.527815
DES1227+1000,DEC_Taiga/multiepoch/delve/r6117/DES1227+1000/p01/coadd,186.847504,10.011074
DES1429-3914,DEC_Taiga/multiepoch/delve/r6117/DES1429-3914/p01/coadd,217.361237,-39.247259
DES1422-1624,DEC_Taiga/multiepoch/delve/r6117/DES1422-1624/p01/coadd,215.647411,-16.402815
DES1413-2958,DEC_Taiga/multiepoch/delve/r6050/DES1413-2958/p01/coadd,213.306589,-29.966704
DES1042-2958,DEC_Taiga/multiepoch/delve/r6050/DES1042-2958/p01/coadd,160.56731,-29.966704
DES1348-3249,DEC_Taiga/multiepoch/delve/r6117/DES1348-3249/p02/coadd,207.230538,-32.822259
DES1251-3457,DEC_Taiga/multiepoch/delve/r6050/DES1251-3457/p01/coadd,192.885142,-34.963926
DES1600-2458,DEC_Taiga/multiepoch/delve/r6050/DES1600-2458/p01/coadd,240.234862,-24.969481
DES1122-3832,DEC_Taiga/multiepoch/delve/r6050/DES1122-3832/p01/coadd,170.532098,-38.53337
DES1617-2332,DEC_Taiga/multiepoch/delve/r6117/DES1617-2332/p01/coadd,244.390234,-23.541704
DES0927-2749,DEC_Taiga/multiepoch/delve/r6050/DES0927-2749/p01/coadd,141.829424,-27.825037
DES1454-2458,DEC_Taiga/multiepoch/delve/r6050/DES1454-2458/p01/coadd,223.697498,-24.969481
DES1255-1958,DEC_Taiga/multiepoch/delve/r6117/DES1255-1958/p01/coadd,193.762502,-19.972259
DES1604-3540,DEC_Taiga/multiepoch/delve/r6050/DES1604-3540/p01/coadd,241.049023,-35.677815
DES1222-3040,DEC_Taiga/multiepoch/delve/r6050/DES1222-3040/p02/coadd,185.605718,-30.680593
DES1102+3000,DEC_Taiga/multiepoch/delve/r6117/DES1102+3000/p01/coadd,165.595719,29.999963
DES1239-4540,DEC_Taiga/multiepoch/delve/r6050/DES1239-4540/p01/coadd,189.823327,-45.672259
DES1151-4957,DEC_Taiga/multiepoch/delve/r6050/DES1151-4957/p01/coadd,177.97254,-49.955593
DES1611-3249,DEC_Taiga/multiepoch/delve/r6050/DES1611-3249/p01/coadd,242.909842,-32.822259
DES1228-2749,DEC_Taiga/multiepoch/delve/r6050/DES1228-2749/p01/coadd,187.033856,-27.825037
DES1429-3249,DEC_Taiga/multiepoch/delve/r6050/DES1429-3249/p01/coadd,217.424625,-32.822259
DES1019-3332,DEC_Taiga/multiepoch/delve/r6050/DES1019-3332/p01/coadd,154.807873,-33.536148
DES1059-4748,DEC_Taiga/multiepoch/delve/r6050/DES1059-4748/p01/coadd,164.819336,-47.813926
DES1123-2706,DEC_Taiga/multiepoch/delve/r6050/DES1123-2706/p01/coadd,170.841296,-27.111148
DES1120-4748,DEC_Taiga/multiepoch/delve/r6050/DES1120-4748/p01/coadd,170.13464,-47.813926
DES1142-2458,DEC_Taiga/multiepoch/delve/r6050/DES1142-2458/p01/coadd,175.660393,-24.969481
DES1507-4414,DEC_Taiga/multiepoch/delve/r6050/DES1507-4414/p01/coadd,226.916166,-44.244481
DES1425-3457,DEC_Taiga/multiepoch/delve/r6050/DES1425-3457/p01/coadd,216.405197,-34.963926
DES1057-2706,DEC_Taiga/multiepoch/delve/r6050/DES1057-2706/p02/coadd,164.425215,-27.111148
DES0931-3623,DEC_Taiga/multiepoch/delve/r6050/DES0931-3623/p01/coadd,142.918033,-36.391704
DES1538-2458,DEC_Taiga/multiepoch/delve/r6050/DES1538-2458/p01/coadd,234.722407,-24.969481
DES1725-0915,DEC_Taiga/multiepoch/delve/r6117/DES1725-0915/p01/coadd,261.471716,-9.263926
DES1340-3749,DEC_Taiga/multiepoch/delve/r6050/DES1340-3749/p01/coadd,205.093361,-37.819481
DES1308-3957,DEC_Taiga/multiepoch/delve/r6050/DES1308-3957/p02/coadd,197.209861,-39.961148
DES1131-3957,DEC_Taiga/multiepoch/delve/r6050/DES1131-3957/p02/coadd,172.993838,-39.961148
DES1103-3332,DEC_Taiga/multiepoch/delve/r6050/DES1103-3332/p01/coadd,165.941808,-33.536148
DES1223-4331,DEC_Taiga/multiepoch/delve/r6050/DES1223-4331/p01/coadd,185.782812,-43.530593
DES0945-3415,DEC_Taiga/multiepoch/delve/r6050/DES0945-3415/p01/coadd,146.459752,-34.250037
DES1339-1250,DEC_Taiga/multiepoch/delve/r6117/DES1339-1250/p01/coadd,204.942719,-12.83337
DES1007-3457,DEC_Taiga/multiepoch/delve/r6050/DES1007-3457/p01/coadd,151.942823,-34.963926
DES1011-2458,DEC_Taiga/multiepoch/delve/r6117/DES1011-2458/p01/coadd,152.823082,-24.969481
DES1416-2832,DEC_Taiga/multiepoch/delve/r6050/DES1416-2832/p01/coadd,214.047499,-28.538926
DES1249-4623,DEC_Taiga/multiepoch/delve/r6050/DES1249-4623/p01/coadd,192.361013,-46.386148
